Country,Year,Emission,Category
Finland,1993,19.74691169,Sulphur Hexafluoride (Co2 Equivilent)
Finland,1992,25.67092619,Sulphur Hexafluoride (Co2 Equivilent)
Finland,1991,40.16174421,Sulphur Hexafluoride (Co2 Equivilent)
Finland,1990,52.48329756,Sulphur Hexafluoride (Co2 Equivilent)
France,2014,470.9470552,Sulphur Hexafluoride (Co2 Equivilent)
France,2013,574.9698276,Sulphur Hexafluoride (Co2 Equivilent)
France,2012,644.3834397,Sulphur Hexafluoride (Co2 Equivilent)
France,2011,636.2106904,Sulphur Hexafluoride (Co2 Equivilent)
France,2010,860.2439271,Sulphur Hexafluoride (Co2 Equivilent)
France,2009,930.0187463,Sulphur Hexafluoride (Co2 Equivilent)
France,2008,1114.044956,Sulphur Hexafluoride (Co2 Equivilent)
France,2007,1153.074775,Sulphur Hexafluoride (Co2 Equivilent)
France,2006,1256.288519,Sulphur Hexafluoride (Co2 Equivilent)
France,2005,1360.010988,Sulphur Hexafluoride (Co2 Equivilent)
France,2004,1616.305474,Sulphur Hexafluoride (Co2 Equivilent)
France,2003,1585.088774,Sulphur Hexafluoride (Co2 Equivilent)
France,2002,1602.896852,Sulphur Hexafluoride (Co2 Equivilent)
France,2001,1933.4278,Sulphur Hexafluoride (Co2 Equivilent)
France,2000,2379.765315,Sulphur Hexafluoride (Co2 Equivilent)
France,1999,2485.681854,Sulphur Hexafluoride (Co2 Equivilent)
France,1998,2811.970794,Sulphur Hexafluoride (Co2 Equivilent)
France,1997,2697.740042,Sulphur Hexafluoride (Co2 Equivilent)
France,1996,2691.666537,Sulphur Hexafluoride (Co2 Equivilent)
France,1995,2633.008004,Sulphur Hexafluoride (Co2 Equivilent)
France,1994,2562.893674,Sulphur Hexafluoride (Co2 Equivilent)
France,1993,2401.590771,Sulphur Hexafluoride (Co2 Equivilent)
France,1992,2349.226253,Sulphur Hexafluoride (Co2 Equivilent)
France,1991,2297.476765,Sulphur Hexafluoride (Co2 Equivilent)
France,1990,2221.765783,Sulphur Hexafluoride (Co2 Equivilent)
Germany,2014,3396.171636,Sulphur Hexafluoride (Co2 Equivilent)
Germany,2013,3261.201658,Sulphur Hexafluoride (Co2 Equivilent)
Germany,2012,3154.894962,Sulphur Hexafluoride (Co2 Equivilent)
Germany,2011,3163.074969,Sulphur Hexafluoride (Co2 Equivilent)
Germany,2010,3047.037084,Sulphur Hexafluoride (Co2 Equivilent)
